t	PopSize	m_Het	s2_Het	n_Het
219	100	1.730584e-01	4.231675e-02	5000
220	100	1.715982e-01	4.196004e-02	5000
221	100	1.695488e-01	4.162411e-02	5000
222	100	1.679514e-01	4.152274e-02	5000
223	100	1.668045e-01	4.150752e-02	5000
224	100	1.655842e-01	4.150661e-02	5000
225	100	1.642882e-01	4.120483e-02	5000
226	100	1.634947e-01	4.124379e-02	5000
227	100	1.618308e-01	4.104871e-02	5000
228	100	1.600145e-01	4.073673e-02	5000
229	100	1.586265e-01	4.044901e-02	5000
230	100	1.570634e-01	4.010034e-02	5000
231	100	1.557734e-01	3.996160e-02	5000
232	100	1.540350e-01	3.965308e-02	5000
233	100	1.528285e-01	3.955692e-02	5000
234	100	1.509003e-01	3.907485e-02	5000
235	100	1.502745e-01	3.903359e-02	5000
236	100	1.483871e-01	3.863265e-02	5000
237	100	1.468158e-01	3.833491e-02	5000
238	100	1.455903e-01	3.811311e-02	5000
239	100	1.447273e-01	3.794526e-02	5000
240	100	1.440913e-01	3.795823e-02	5000
241	100	1.425643e-01	3.777668e-02	5000
242	100	1.414925e-01	3.758506e-02	5000
243	100	1.409368e-01	3.772147e-02	5000
244	100	1.396075e-01	3.750883e-02	5000
245	100	1.389261e-01	3.756792e-02	5000
246	100	1.377555e-01	3.730807e-02	5000
247	100	1.363800e-01	3.706405e-02	5000
248	100	1.350933e-01	3.689431e-02	5000
249	100	1.338306e-01	3.668688e-02	5000
250	100	1.325508e-01	3.656837e-02	5000
251	100	1.319498e-01	3.649750e-02	5000
252	100	1.304824e-01	3.612981e-02	5000
253	100	1.297550e-01	3.615800e-02	5000
254	100	1.284668e-01	3.590145e-02	5000
255	100	1.275223e-01	3.563564e-02	5000
256	100	1.265516e-01	3.553025e-02	5000
257	100	1.255778e-01	3.540725e-02	5000
258	100	1.248194e-01	3.520548e-02	5000
259	100	1.242089e-01	3.526974e-02	5000
260	100	1.232135e-01	3.511057e-02	5000
261	100	1.223536e-01	3.514041e-02	5000
262	100	1.211126e-01	3.494629e-02	5000
263	100	1.202347e-01	3.476517e-02	5000
264	100	1.192069e-01	3.451815e-02	5000
265	100	1.185293e-01	3.446689e-02	5000
266	100	1.178082e-01	3.433304e-02	5000
267	100	1.174397e-01	3.427682e-02	5000
268	100	1.168680e-01	3.419425e-02	5000
269	100	1.156452e-01	3.390149e-02	5000
270	100	1.146228e-01	3.375957e-02	5000
271	100	1.136517e-01	3.360854e-02	5000
272	100	1.126048e-01	3.337823e-02	5000
273	100	1.117087e-01	3.307591e-02	5000
274	100	1.108850e-01	3.295687e-02	5000
275	100	1.101076e-01	3.282547e-02	5000
276	100	1.084447e-01	3.237155e-02	5000
277	100	1.077958e-01	3.220839e-02	5000
278	100	1.073101e-01	3.214202e-02	5000
279	100	1.067060e-01	3.209740e-02	5000
280	100	1.056774e-01	3.189190e-02	5000
281	100	1.048864e-01	3.168390e-02	5000
282	100	1.038250e-01	3.141698e-02	5000
283	100	1.028454e-01	3.124473e-02	5000
284	100	1.020873e-01	3.106803e-02	5000
285	100	1.008953e-01	3.071568e-02	5000
